time,B1,B2,B3,T1,T2,T3
2022-06-04 21:05:00,10,5,2,4,2,2
2022-06-04 21:10:00,11,5,2,3,2,2
2022-06-04 21:15:00,9,5,2,4,2,1
2022-06-04 21:20:00,8,4,2,4,2,2
2022-06-04 21:25:00,11,4,2,4,2,1
2022-06-04 21:30:00,9,6,3,5,2,2
2022-06-04 21:35:00,7,5,3,4,3,1
2022-06-04 21:40:00,9,5,3,3,2,2
2022-06-04 21:45:00,9,5,2,3,3,1
2022-06-04 21:50:00,11,5,2,4,2,1
2022-06-04 21:55:00,10,5,2,3,2,1
2022-06-04 22:00:00,9,5,2,3,3,1
2022-06-04 22:05:00,11,5,2,3,2,1
2022-06-04 22:10:00,8,5,2,4,3,1
2022-06-04 22:15:00,9,4,3,3,2,1
2022-06-04 22:20:00,10,5,2,4,2,1
2022-06-04 22:25:00,9,5,3,4,2,1
2022-06-04 22:30:00,7,5,2,4,2,1
2022-06-04 22:35:00,11,4,2,4,3,2
2022-06-04 22:40:00,9,5,2,4,2,1
2022-06-04 22:45:00,8,5,2,5,2,1
2022-06-04 22:50:00,8,5,2,4,2,1
2022-06-04 22:55:00,8,6,2,4,2,1
2022-06-04 23:00:00,4,2,1,1,1,1
2022-06-04 23:05:00,3,2,1,2,1,1
2022-06-04 23:10:00,4,2,1,2,1,1
2022-06-04 23:15:00,3,2,1,1,1,1
2022-06-04 23:20:00,3,2,1,1,1,1
2022-06-04 23:25:00,3,2,1,1,1,1
2022-06-04 23:30:00,3,2,1,2,1,0
2022-06-04 23:35:00,3,1,1,2,1,0
2022-06-04 23:40:00,3,1,1,2,1,1
2022-06-04 23:45:00,3,2,1,1,1,0
2022-06-04 23:50:00,3,1,1,1,1,0
2022-06-04 23:55:00,3,2,1,2,1,1
