time,B1,B2,B3,T1,T2,T3
2022-06-04 21:05:00,13,6,4,6,4,2
2022-06-04 21:10:00,13,7,3,6,3,2
2022-06-04 21:15:00,15,7,3,4,3,2
2022-06-04 21:20:00,16,7,3,5,3,2
2022-06-04 21:25:00,13,5,3,5,3,2
2022-06-04 21:30:00,10,7,3,6,3,2
2022-06-04 21:35:00,14,7,4,6,3,2
2022-06-04 21:40:00,16,8,3,7,3,2
2022-06-04 21:45:00,14,7,3,5,3,2
2022-06-04 21:50:00,13,6,3,5,3,2
2022-06-04 21:55:00,13,7,3,4,3,2
2022-06-04 22:00:00,9,5,4,5,3,2
2022-06-04 22:05:00,11,7,2,6,3,1
2022-06-04 22:10:00,12,7,4,6,4,2
2022-06-04 22:15:00,14,7,3,6,4,2
2022-06-04 22:20:00,14,8,4,4,3,2
2022-06-04 22:25:00,13,6,3,5,3,2
2022-06-04 22:30:00,16,6,3,4,3,2
2022-06-04 22:35:00,15,8,4,6,4,2
2022-06-04 22:40:00,13,6,4,5,3,2
2022-06-04 22:45:00,15,5,3,5,3,2
2022-06-04 22:50:00,12,6,3,5,4,2
2022-06-04 22:55:00,11,7,4,5,4,2
2022-06-04 23:00:00,5,2,1,2,1,1
2022-06-04 23:05:00,6,2,1,2,1,1
2022-06-04 23:10:00,4,3,1,2,1,1
2022-06-04 23:15:00,6,3,1,2,1,1
2022-06-04 23:20:00,5,2,1,2,1,1
2022-06-04 23:25:00,5,2,1,2,1,1
2022-06-04 23:30:00,5,2,1,1,1,1
2022-06-04 23:35:00,6,3,1,2,1,1
2022-06-04 23:40:00,5,2,1,1,1,1
2022-06-04 23:45:00,6,2,1,2,1,1
2022-06-04 23:50:00,4,2,1,2,1,1
2022-06-04 23:55:00,6,2,1,2,1,1
